bus_id,grid_cell,bus_name
way/44418650-275,AUS_2169,Murarrie
way/44418650-275,AUS_2169,Murarrie
way/51542858-220,AUS_1707,Altona
way/51542858-220,AUS_1707,Altona
AU149-220,AUS_1883,AUS42p8S146p2E
AU149-220,wof-AUS_1312,AUS42p8S146p2E
way/51542858-220,AUS_1707,Altona
way/51542858-220,AUS_1707,Altona
way/51542858-220,AUS_1707,Altona
AU73-330,AUS_2109,CentralCoast
AU73-330,AUS_2110,CentralCoast
AU73-330,wof-AUS_1591,CentralCoast
AU73-330,AUS_2109,CentralCoast
AU73-330,AUS_2109,CentralCoast
way/570175005-220,AUS_1707,Rowville
way/170832455-275,AUS_2168,Blackwall
way/570175005-220,AUS_1707,Rowville
way/51542858-220,AUS_1707,Altona
way/37106533-330,AUS_72,Perth
way/37106533-330,wof-AUS_282,Perth
way/51542858-220,AUS_1707,Altona
way/37106533-330,AUS_71,Perth
way/37106533-330,wof-AUS_282,Perth
way/37106533-330,AUS_72,Perth
way/37106533-330,wof-AUS_283,Perth
way/44418650-275,AUS_2169,Murarrie
way/170832455-275,AUS_2183,Blackwall
way/170832455-275,wof-AUS_1705,Blackwall
way/925410265-330,AUS_2076,SydneyWest
way/925410265-330,wof-AUS_1538,SydneyWest
way/925410265-330,AUS_2076,SydneyWest
way/170832455-275,AUS_2168,Blackwall
way/170832455-275,AUS_2169,Blackwall
way/570175005-220,AUS_1770,Rowville
way/570175005-220,AUS_1770,Rowville
way/244141232-220,AUS_1640,Geelong
way/244141232-220,AUS_1640,Geelong
AU88-330,AUS_2075,Sydney
AU88-330,wof-AUS_1538,Sydney
way/51542858-220,AUS_1707,Altona
way/432510474-275,AUS_2130,CalliopeRiver
way/432510474-275,wof-AUS_1542,CalliopeRiver
way/51542858-220,AUS_1772,Altona
way/570175005-220,AUS_1707,Rowville
way/51542858-220,AUS_1707,Altona
way/51542858-220,AUS_1707,Altona
way/1157816987-275,AUS_1302,TorrensIslandBatte
AU149-220,AUS_1826,AUS42p8S146p2E
AU79-330,AUS_69,Australind
way/174441055-220,AUS_1886,Palmerston
way/88191017-220,AUS_1828,Sheffield
way/88191017-220,wof-AUS_1278,Sheffield
way/244141232-220,AUS_1641,Geelong
way/170832455-275,AUS_2184,Blackwall
way/170832455-275,wof-AUS_1705,Blackwall
way/160201298-330,AUS_2114,Armidale
way/88191017-220,AUS_1887,Sheffield
way/88191017-220,wof-AUS_1314,Sheffield
way/174875093-330,AUS_1894,Murray
way/119995150-275,AUS_2097,Calvale
way/165154628-275,AUS_1262,Cultana
